sku;_category;_type;_attribute_set;_product_websites;status;visibility;tax_class_id;qty;is_in_stock;_akeneo_variant_group;_super_products_sku;_super_attribute_code;_super_attribute_option;_super_attribute_price_corr;has_options;required_options;name;description;price;clothing_size;container_material;main_color;secondary_color;tshirt_materials;tshirt_style
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"AKNTS_BPS_LS";"Hauptkatalog/Büro/Leckereien";"simple";"tshirts";"base";"1";"1";"2";"100";"1";"";"";"";"";"";"0";"0";"Akeneo T-Shirt black and purple with long sleeve";"Akeneo T-Shirt";"10.0";"s";"";"black";"purple";"cotton";"crewneck,long_sleeve"
"";"Hauptkatalog/Kleidung/T-Shirts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"AKNTS_BPS_LS_config";"Hauptkatalog/Büro/Leckereien";"configurable";"tshirts";"base";"1";"4";"2";"100";"1";"";"";"";"";"";"1";"1";"Akeneo T-Shirt black and purple with long sleeve";"Akeneo T-Shirt";"10.0";"s";"";"black";"purple";"cotton";"crewneck,long_sleeve"
"";"Hauptkatalog/Kleidung/T-Shirts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPS_LS";"main_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPS_LS";"main_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPS_LS";"main_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPS_LS";"main_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPS_LS";"main_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPS_LS";"main_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_WPS_LS";"main_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_WPS_LS";"main_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_WPS_LS";"main_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_WPS_LS";"main_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_WPS_LS";"main_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_WPS_LS";"main_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBS_LS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBS_LS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBS_LS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBS_LS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBS_LS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBS_LS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWS_LS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWS_LS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWS_LS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWS_LS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWS_LS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWS_LS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPS_LS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPS_LS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPS_LS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPS_LS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPS_LS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPS_LS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPS_LS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPS_LS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPS_LS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBS_LS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBS_LS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBS_LS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBS_LS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBS_LS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBS_LS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBS_LS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBS_LS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBS_LS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWS_LS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWS_LS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWS_LS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWS_LS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWS_LS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWS_LS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWS_LS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWS_LS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWS_LS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"AKNTS_BPXL";"Hauptkatalog/Büro/Leckereien";"simple";"tshirts";"base";"1";"1";"2";"100";"1";"";"";"";"";"";"0";"0";"Akeneo T-Shirt black and purple with short sleeve";"Akeneo T-Shirt";"10.0";"xl";"";"black";"purple";"cotton";"crewneck,short_sleeve"
"";"Hauptkatalog/Kleidung/T-Shirts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"AKNTS_BPXL_config";"Hauptkatalog/Büro/Leckereien";"configurable";"tshirts";"base";"1";"4";"2";"100";"1";"";"";"";"";"";"1";"1";"Akeneo T-Shirt black and purple with short sleeve";"Akeneo T-Shirt";"10.0";"xl";"";"black";"purple";"cotton";"crewneck,short_sleeve"
"";"Hauptkatalog/Kleidung/T-Shirts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXL";"main_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXL";"main_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXL";"main_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXL";"main_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXL";"main_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXL";"main_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_WPXL";"main_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_WPXL";"main_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_WPXL";"main_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_WPXL";"main_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_WPXL";"main_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_WPXL";"main_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXL";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXL";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXL";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXL";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXL";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXL";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXL";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXL";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXL";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXL";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXL";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXL";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXL";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXL";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXL";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXL";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXL";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXL";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXL";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXL";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXL";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXL";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXL";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXL";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXL";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXL";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXL";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXL";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXL";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXL";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXL";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXL";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXL";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXL";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXL";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXL";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXL";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXL";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXL";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"AKNTS_BPXL_LS";"Hauptkatalog/Büro/Leckereien";"simple";"tshirts";"base";"1";"1";"2";"100";"1";"";"";"";"";"";"0";"0";"Akeneo T-Shirt black and purple with long sleeve";"Akeneo T-Shirt";"10.0";"xl";"";"black";"purple";"cotton";"crewneck,long_sleeve"
"";"Hauptkatalog/Kleidung/T-Shirts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"AKNTS_BPXL_LS_config";"Hauptkatalog/Büro/Leckereien";"configurable";"tshirts";"base";"1";"4";"2";"100";"1";"";"";"";"";"";"1";"1";"Akeneo T-Shirt black and purple with long sleeve";"Akeneo T-Shirt";"10.0";"xl";"";"black";"purple";"cotton";"crewneck,long_sleeve"
"";"Hauptkatalog/Kleidung/T-Shirts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXL_LS";"main_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXL_LS";"main_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXL_LS";"main_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXL_LS";"main_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXL_LS";"main_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXL_LS";"main_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_WPXL_LS";"main_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_WPXL_LS";"main_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_WPXL_LS";"main_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_WPXL_LS";"main_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_WPXL_LS";"main_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_WPXL_LS";"main_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXL_LS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXL_LS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXL_LS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXL_LS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXL_LS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXL_LS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXL_LS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXL_LS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXL_LS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXL_LS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXL_LS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXL_LS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXL_LS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXL_LS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXL_LS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXL_LS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXL_LS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXL_LS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXL_LS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXL_LS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXL_LS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXL_LS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXL_LS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXL_LS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXL_LS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXL_LS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXL_LS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXL_LS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXL_LS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXL_LS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXL_LS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXL_LS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXL_LS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
